3.000 1.000 2.000 0.000 8.662 1.000 6.000 3.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 0.000 5.000 2.000 46.900 1.000 2.000 8.000
2.000 1.000 0.000 0.000 73.500 1.000 5.000 1.000
3.000 1.000 1.000 0.000 14.454 3.000 6.000 2.000
3.000 1.000 0.000 0.000 56.496 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.650 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
2.000 1.000 0.000 2.000 29.000 1.000 5.000 3.000
3.000 0.000 0.000 0.000 12.475 1.000 2.000 1.000
3.000 1.000 0.000 0.000 9.000 1.000 6.000 1.000
3.000 1.000 0.000 0.000 9.500 1.000 6.000 1.000
3.000 0.000 0.000 0.000 7.787 2.000 2.000 1.000
1.000 1.000 0.000 0.000 47.100 1.000 4.000 1.000
2.000 0.000 0.000 0.000 10.500 1.000 1.000 1.000
3.000 0.000 3.000 0.000 15.850 1.000 2.000 4.000
3.000 1.000 1.000 3.000 34.375 1.000 6.000 5.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 0.000 3.000 2.000 263.000 1.000 0.000 6.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.854 1.000 6.000 1.000
1.000 1.000 1.000 0.000 61.175 1.000 4.000 2.000
3.000 1.000 1.000 2.000 20.575 1.000 6.000 4.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 0.000 0.000 34.654 3.000 4.000 1.000
1.000 1.000 0.000 1.000 63.358 3.000 4.000 2.000
2.000 0.000 0.000 1.000 23.000 1.000 1.000 2.000
2.000 1.000 1.000 0.000 26.000 1.000 5.000 2.000
3.000 0.000 0.000 0.000 7.896 1.000 2.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
1.000 1.000 0.000 1.000 77.287 1.000 4.000 2.000
3.000 1.000 0.000 0.000 8.654 1.000 6.000 1.000
3.000 1.000 2.000 0.000 7.925 1.000 6.000 3.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
3.000 0.000 0.000 0.000 7.650 1.000 2.000 1.000
3.000 1.000 0.000 0.000 7.775 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
3.000 0.000 1.000 0.000 24.150 2.000 2.000 2.000
1.000 1.000 0.000 0.000 52.000 1.000 4.000 1.000
3.000 0.000 1.000 0.000 14.454 3.000 2.000 2.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 0.000 1.000 0.000 9.825 1.000 2.000 2.000
3.000 0.000 0.000 0.000 14.458 3.000 2.000 1.000
3.000 1.000 0.000 0.000 7.925 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
2.000 1.000 1.000 0.000 21.000 1.000 5.000 2.000
1.000 1.000 0.000 1.000 247.521 3.000 4.000 2.000
3.000 0.000 4.000 2.000 31.275 1.000 2.000 7.000
2.000 1.000 2.000 0.000 73.500 1.000 5.000 3.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
2.000 1.000 1.000 0.000 30.071 3.000 5.000 2.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
1.000 1.000 0.000 1.000 77.287 1.000 4.000 2.000
3.000 1.000 1.000 0.000 11.242 3.000 6.000 2.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
3.000 1.000 0.000 0.000 7.142 1.000 6.000 1.000
3.000 0.000 1.000 1.000 22.358 3.000 2.000 3.000
3.000 1.000 0.000 0.000 6.975 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 3.000 6.000 1.000
3.000 1.000 0.000 0.000 7.050 1.000 6.000 1.000
3.000 0.000 1.000 0.000 14.500 1.000 2.000 2.000
2.000 0.000 1.000 0.000 26.000 1.000 1.000 2.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
2.000 1.000 0.000 0.000 15.046 3.000 5.000 1.000
1.000 0.000 0.000 2.000 26.283 1.000 0.000 3.000
1.000 1.000 1.000 0.000 53.100 1.000 4.000 2.000
3.000 1.000 0.000 0.000 9.217 1.000 6.000 1.000
1.000 1.000 0.000 0.000 79.200 3.000 4.000 1.000
3.000 0.000 0.000 2.000 15.246 3.000 2.000 3.000
3.000 0.000 0.000 0.000 7.750 1.000 2.000 1.000
3.000 0.000 1.000 0.000 15.850 1.000 2.000 2.000
3.000 1.000 0.000 0.000 6.750 2.000 6.000 1.000
2.000 1.000 0.000 0.000 11.500 1.000 5.000 1.000
2.000 1.000 1.000 1.000 36.750 1.000 5.000 3.000
3.000 1.000 0.000 0.000 7.796 1.000 6.000 1.000
3.000 0.000 2.000 2.000 34.375 1.000 2.000 5.000
2.000 1.000 0.000 2.000 26.000 1.000 5.000 3.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
2.000 1.000 0.000 0.000 12.525 1.000 5.000 1.000
1.000 0.000 1.000 0.000 66.600 1.000 0.000 2.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 1.000 0.000 2.000 14.500 1.000 6.000 3.000
3.000 1.000 0.000 0.000 7.312 1.000 6.000 1.000
1.000 1.000 0.000 1.000 61.379 3.000 4.000 2.000
3.000 0.000 0.000 0.000 7.733 2.000 2.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.662 1.000 6.000 1.000
3.000 1.000 8.000 2.000 69.550 1.000 6.000 11.000
3.000 1.000 0.000 1.000 16.100 1.000 6.000 2.000
2.000 0.000 0.000 0.000 15.750 1.000 1.000 1.000
3.000 1.000 0.000 0.000 7.775 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.662 1.000 6.000 1.000
3.000 1.000 4.000 1.000 39.688 1.000 6.000 6.000
3.000 1.000 0.000 2.000 20.525 1.000 6.000 3.000
1.000 0.000 0.000 1.000 55.000 1.000 0.000 2.000
3.000 0.000 1.000 4.000 27.900 1.000 2.000 6.000
1.000 1.000 0.000 0.000 25.925 1.000 4.000 1.000
3.000 1.000 0.000 0.000 56.496 1.000 6.000 1.000
1.000 1.000 0.000 0.000 33.500 1.000 4.000 1.000
3.000 1.000 4.000 1.000 29.125 2.000 6.000 6.000
3.000 0.000 1.000 1.000 11.133 1.000 2.000 3.000
3.000 1.000 0.000 0.000 7.925 1.000 6.000 1.000
1.000 1.000 0.000 0.000 30.696 3.000 4.000 1.000
3.000 1.000 1.000 1.000 7.854 1.000 6.000 3.000
3.000 1.000 3.000 1.000 25.467 1.000 6.000 5.000
1.000 0.000 0.000 0.000 28.712 3.000 0.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 1.000 0.000 0.000 0.000 1.000 6.000 1.000
3.000 0.000 8.000 2.000 69.550 1.000 2.000 11.000
2.000 1.000 0.000 0.000 15.050 3.000 5.000 1.000
3.000 1.000 4.000 2.000 31.387 1.000 6.000 7.000
2.000 1.000 2.000 1.000 39.000 1.000 5.000 4.000
3.000 0.000 0.000 2.000 22.025 1.000 2.000 3.000
1.000 1.000 0.000 0.000 50.000 1.000 4.000 1.000
3.000 0.000 1.000 0.000 15.500 2.000 2.000 2.000
1.000 1.000 0.000 0.000 26.550 1.000 4.000 1.000
3.000 1.000 1.000 1.000 15.500 2.000 6.000 3.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 0.000 1.000 0.000 7.854 1.000 2.000 2.000
2.000 1.000 1.000 1.000 26.000 1.000 5.000 3.000
1.000 0.000 0.000 0.000 27.721 3.000 0.000 1.000
1.000 0.000 0.000 0.000 146.521 3.000 0.000 1.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
3.000 1.000 0.000 1.000 8.404 1.000 6.000 2.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
3.000 1.000 0.000 0.000 9.500 1.000 6.000 1.000
3.000 1.000 8.000 2.000 69.550 1.000 6.000 11.000
3.000 1.000 0.000 0.000 6.496 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.225 3.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 0.000 0.000 1.000 10.463 1.000 2.000 2.000
3.000 1.000 1.000 0.000 15.850 1.000 6.000 2.000
3.000 1.000 0.000 0.000 18.788 3.000 6.000 1.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
1.000 1.000 0.000 0.000 31.000 3.000 4.000 1.000
3.000 1.000 0.000 0.000 7.050 1.000 6.000 1.000
2.000 0.000 0.000 0.000 21.000 1.000 1.000 1.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 1.000 1.000 0.000 7.750 2.000 6.000 2.000
1.000 0.000 1.000 0.000 113.275 3.000 0.000 2.000
3.000 0.000 0.000 0.000 7.925 1.000 2.000 1.000
2.000 1.000 1.000 0.000 27.000 1.000 5.000 2.000
1.000 0.000 0.000 0.000 76.292 3.000 0.000 1.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
1.000 1.000 1.000 0.000 90.000 1.000 4.000 2.000
3.000 1.000 0.000 0.000 9.350 1.000 6.000 1.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 0.000 3.000 1.000 25.467 1.000 2.000 5.000
1.000 0.000 1.000 0.000 83.475 1.000 0.000 2.000
3.000 1.000 0.000 0.000 7.775 1.000 6.000 1.000
2.000 1.000 0.000 0.000 13.500 1.000 5.000 1.000
3.000 0.000 4.000 2.000 31.387 1.000 2.000 7.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 0.000 0.000 0.000 7.550 1.000 2.000 1.000
2.000 1.000 1.000 0.000 26.000 1.000 5.000 2.000
2.000 0.000 0.000 2.000 26.250 1.000 1.000 3.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
2.000 1.000 0.000 0.000 12.275 1.000 5.000 1.000
3.000 0.000 1.000 0.000 14.454 3.000 2.000 2.000
3.000 0.000 1.000 0.000 15.500 2.000 2.000 2.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 1.000 0.000 0.000 7.125 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.225 3.000 6.000 1.000
1.000 1.000 2.000 0.000 90.000 2.000 4.000 3.000
3.000 0.000 0.000 0.000 7.775 1.000 2.000 1.000
2.000 0.000 0.000 2.000 14.500 1.000 1.000 3.000
1.000 1.000 1.000 1.000 52.554 1.000 4.000 3.000
2.000 1.000 1.000 0.000 26.000 1.000 5.000 2.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
3.000 0.000 1.000 1.000 10.463 1.000 2.000 3.000
1.000 1.000 0.000 0.000 26.550 1.000 4.000 1.000
3.000 1.000 1.000 0.000 16.100 1.000 6.000 2.000
3.000 0.000 0.000 2.000 20.212 1.000 2.000 3.000
3.000 0.000 0.000 2.000 15.246 3.000 2.000 3.000
1.000 0.000 0.000 0.000 79.200 3.000 0.000 1.000
1.000 0.000 0.000 0.000 86.500 1.000 0.000 1.000
1.000 0.000 0.000 0.000 512.329 3.000 0.000 1.000
2.000 0.000 0.000 1.000 26.000 1.000 1.000 2.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
3.000 1.000 4.000 2.000 31.387 1.000 6.000 7.000
1.000 1.000 1.000 1.000 79.650 1.000 4.000 3.000
1.000 1.000 0.000 0.000 0.000 1.000 4.000 1.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
3.000 1.000 4.000 1.000 39.688 1.000 6.000 6.000
3.000 1.000 1.000 0.000 7.775 1.000 6.000 2.000
1.000 0.000 0.000 1.000 153.463 1.000 0.000 2.000
1.000 0.000 0.000 0.000 135.633 1.000 0.000 1.000
1.000 1.000 0.000 0.000 31.000 1.000 4.000 1.000
3.000 1.000 0.000 0.000 0.000 1.000 6.000 1.000
2.000 0.000 0.000 1.000 19.500 1.000 1.000 2.000
1.000 1.000 0.000 1.000 29.700 3.000 4.000 2.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
1.000 0.000 1.000 0.000 77.958 1.000 0.000 2.000
3.000 0.000 0.000 0.000 7.750 1.000 2.000 1.000
2.000 1.000 0.000 0.000 0.000 1.000 5.000 1.000
3.000 1.000 4.000 1.000 29.125 2.000 6.000 6.000
3.000 0.000 1.000 1.000 20.250 1.000 2.000 3.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
3.000 1.000 0.000 0.000 7.854 1.000 6.000 1.000
3.000 1.000 0.000 0.000 9.500 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 0.000 0.000 26.000 1.000 4.000 1.000
3.000 1.000 0.000 0.000 8.662 3.000 6.000 1.000
3.000 1.000 0.000 0.000 9.500 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
1.000 0.000 0.000 0.000 78.850 1.000 0.000 1.000
1.000 0.000 1.000 0.000 91.079 3.000 0.000 2.000
2.000 1.000 0.000 0.000 12.875 3.000 5.000 1.000
3.000 0.000 0.000 0.000 8.850 1.000 2.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
1.000 1.000 0.000 0.000 27.721 3.000 4.000 1.000
3.000 1.000 0.000 0.000 7.229 3.000 6.000 1.000
1.000 0.000 1.000 2.000 151.550 1.000 0.000 4.000
1.000 1.000 0.000 0.000 30.500 1.000 4.000 1.000
1.000 0.000 0.000 1.000 247.521 3.000 0.000 2.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
3.000 1.000 2.000 0.000 23.250 2.000 6.000 3.000
3.000 1.000 0.000 0.000 0.000 1.000 6.000 1.000
2.000 0.000 0.000 0.000 12.350 2.000 1.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 1.000 2.000 151.550 1.000 4.000 4.000
1.000 0.000 0.000 0.000 110.883 3.000 0.000 1.000
1.000 0.000 1.000 0.000 108.900 3.000 0.000 2.000
2.000 1.000 1.000 0.000 24.000 3.000 5.000 2.000
1.000 0.000 0.000 0.000 56.929 3.000 0.000 1.000
1.000 0.000 0.000 0.000 83.158 3.000 0.000 1.000
1.000 0.000 2.000 2.000 262.375 3.000 0.000 5.000
2.000 0.000 1.000 1.000 26.000 1.000 1.000 3.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
2.000 1.000 1.000 1.000 26.250 1.000 5.000 3.000
3.000 0.000 0.000 0.000 7.854 1.000 2.000 1.000
2.000 0.000 1.000 0.000 26.000 1.000 1.000 2.000
2.000 1.000 0.000 0.000 14.000 1.000 5.000 1.000
1.000 0.000 0.000 2.000 164.867 1.000 0.000 3.000
1.000 0.000 1.000 1.000 134.500 3.000 0.000 3.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
2.000 0.000 0.000 0.000 12.350 2.000 1.000 1.000
2.000 0.000 1.000 1.000 29.000 1.000 1.000 3.000
3.000 1.000 8.000 2.000 69.550 1.000 6.000 11.000
1.000 0.000 0.000 0.000 135.633 3.000 0.000 1.000
3.000 1.000 0.000 0.000 6.237 1.000 6.000 1.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
3.000 0.000 1.000 1.000 20.525 1.000 2.000 3.000
1.000 0.000 0.000 1.000 57.979 3.000 0.000 2.000
3.000 0.000 2.000 0.000 23.250 2.000 2.000 3.000
1.000 1.000 0.000 0.000 28.500 1.000 4.000 1.000
1.000 1.000 0.000 1.000 153.463 1.000 4.000 2.000
3.000 1.000 2.000 0.000 18.000 1.000 6.000 3.000
1.000 0.000 1.000 0.000 133.650 1.000 0.000 2.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
1.000 1.000 1.000 0.000 66.600 1.000 4.000 2.000
1.000 0.000 0.000 0.000 134.500 3.000 0.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 0.000 0.000 35.500 1.000 4.000 1.000
2.000 1.000 1.000 1.000 26.000 1.000 5.000 3.000
1.000 0.000 3.000 2.000 263.000 1.000 0.000 6.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
3.000 0.000 1.000 0.000 16.100 1.000 2.000 2.000
3.000 1.000 1.000 1.000 15.900 1.000 6.000 3.000
3.000 1.000 0.000 0.000 8.662 1.000 6.000 1.000
3.000 1.000 0.000 0.000 9.225 1.000 6.000 1.000
1.000 1.000 0.000 0.000 35.000 1.000 4.000 1.000
3.000 1.000 1.000 1.000 7.229 3.000 6.000 3.000
3.000 1.000 1.000 0.000 17.800 1.000 6.000 2.000
3.000 1.000 0.000 0.000 7.225 3.000 6.000 1.000
3.000 1.000 0.000 0.000 9.500 1.000 6.000 1.000
1.000 0.000 0.000 1.000 55.000 1.000 0.000 2.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
3.000 0.000 0.000 0.000 7.879 2.000 2.000 1.000
3.000 0.000 0.000 0.000 7.879 2.000 2.000 1.000
3.000 1.000 1.000 4.000 27.900 1.000 6.000 6.000
2.000 1.000 1.000 0.000 27.721 3.000 5.000 2.000
3.000 0.000 0.000 1.000 14.454 3.000 2.000 2.000
3.000 1.000 0.000 0.000 7.050 1.000 6.000 1.000
3.000 1.000 1.000 0.000 15.500 2.000 6.000 2.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
1.000 0.000 1.000 0.000 75.250 3.000 0.000 2.000
3.000 0.000 0.000 0.000 7.229 3.000 2.000 1.000
3.000 0.000 0.000 0.000 7.750 2.000 2.000 1.000
1.000 0.000 0.000 0.000 69.300 3.000 0.000 1.000
1.000 1.000 1.000 0.000 55.442 3.000 4.000 2.000
3.000 1.000 1.000 0.000 6.496 1.000 6.000 2.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 0.000 0.000 135.633 3.000 4.000 1.000
3.000 0.000 3.000 1.000 21.075 1.000 2.000 5.000
1.000 0.000 1.000 0.000 82.171 3.000 0.000 2.000
3.000 0.000 0.000 0.000 7.250 1.000 2.000 1.000
1.000 1.000 0.000 2.000 211.500 3.000 4.000 3.000
3.000 1.000 0.000 0.000 4.013 3.000 6.000 1.000
3.000 1.000 0.000 0.000 7.775 1.000 6.000 1.000
1.000 0.000 0.000 0.000 227.525 3.000 0.000 1.000
3.000 0.000 0.000 2.000 15.742 3.000 2.000 3.000
3.000 1.000 0.000 0.000 7.925 1.000 6.000 1.000
1.000 0.000 1.000 0.000 52.000 1.000 0.000 2.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
2.000 1.000 0.000 0.000 73.500 1.000 5.000 1.000
3.000 1.000 5.000 2.000 46.900 1.000 6.000 8.000
2.000 0.000 0.000 0.000 13.000 1.000 1.000 1.000
3.000 1.000 0.000 0.000 7.729 2.000 6.000 1.000
2.000 0.000 0.000 0.000 12.000 3.000 1.000 1.000
1.000 1.000 1.000 2.000 120.000 1.000 4.000 4.000
3.000 1.000 0.000 0.000 7.796 1.000 6.000 1.000
3.000 1.000 2.000 0.000 7.925 1.000 6.000 3.000
1.000 0.000 1.000 0.000 113.275 3.000 0.000 2.000
3.000 0.000 0.000 2.000 16.700 1.000 2.000 3.000
3.000 1.000 0.000 0.000 7.796 1.000 6.000 1.000
3.000 0.000 0.000 0.000 7.854 1.000 2.000 1.000
2.000 1.000 0.000 0.000 26.000 1.000 5.000 1.000
2.000 1.000 0.000 0.000 10.500 1.000 5.000 1.000
2.000 0.000 0.000 0.000 12.650 1.000 1.000 1.000
3.000 1.000 0.000 0.000 7.925 1.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
3.000 0.000 1.000 0.000 9.825 1.000 2.000 2.000
3.000 1.000 1.000 0.000 15.850 1.000 6.000 2.000
3.000 0.000 0.000 0.000 8.662 1.000 2.000 1.000
2.000 1.000 1.000 0.000 21.000 1.000 5.000 2.000
3.000 1.000 0.000 0.000 7.750 1.000 6.000 1.000
2.000 1.000 1.000 1.000 18.750 1.000 5.000 3.000
3.000 1.000 0.000 0.000 7.775 1.000 6.000 1.000
3.000 0.000 3.000 1.000 25.467 1.000 2.000 5.000
3.000 1.000 0.000 0.000 7.896 1.000 6.000 1.000
3.000 1.000 0.000 0.000 6.858 2.000 6.000 1.000
1.000 0.000 1.000 0.000 90.000 2.000 0.000 2.000
2.000 1.000 0.000 0.000 0.000 1.000 5.000 1.000
3.000 1.000 0.000 0.000 7.925 1.000 6.000 1.000
3.000 0.000 0.000 0.000 8.050 1.000 2.000 1.000
2.000 0.000 1.000 1.000 32.500 1.000 1.000 3.000
2.000 0.000 0.000 2.000 13.000 1.000 1.000 3.000
2.000 1.000 0.000 0.000 13.000 1.000 5.000 1.000
3.000 0.000 0.000 2.000 24.150 1.000 2.000 3.000
3.000 1.000 0.000 0.000 7.896 3.000 6.000 1.000
3.000 1.000 0.000 0.000 7.733 2.000 6.000 1.000
3.000 1.000 0.000 0.000 7.875 1.000 6.000 1.000
3.000 0.000 1.000 1.000 14.400 1.000 2.000 3.000
3.000 1.000 1.000 1.000 20.212 1.000 6.000 3.000
3.000 1.000 0.000 0.000 7.250 1.000 6.000 1.000
2.000 0.000 1.000 0.000 26.000 1.000 1.000 2.000
2.000 0.000 0.000 0.000 26.000 1.000 1.000 1.000
3.000 1.000 0.000 0.000 7.750 2.000 6.000 1.000
3.000 1.000 0.000 0.000 8.050 1.000 6.000 1.000
1.000 1.000 0.000 0.000 26.550 1.000 4.000 1.000
3.000 0.000 1.000 0.000 16.100 1.000 2.000 2.000
2.000 0.000 1.000 0.000 26.000 1.000 1.000 2.000
3.000 1.000 0.000 0.000 7.125 1.000 6.000 1.000
1.000 1.000 1.000 0.000 55.900 1.000 4.000 2.000
1.000 0.000 1.000 2.000 120.000 1.000 0.000 4.000
3.000 0.000 2.000 2.000 34.375 1.000 2.000 5.000
